Scouter Name,Event,Match Level,Match #,Robot,Team #,Cycle Time,Cycle Type
DD,2025nyro,qm,67,r2,1787,12,tc4
DD,2025nyro,qm,67,r2,1787,6,tc4
DD,2025nyro,qm,67,r2,1787,13.2,tc4
DD,2025nyro,qm,67,r2,1787,5.5,tc4
DD,2025nyro,qm,67,r2,1787,8.3,tc4
RV,2025nyro,qm,67,r1,3951,11,tan
RV,2025nyro,qm,67,r1,3951,43.2,tan
AC,2025nyro,qm,67,b1,5881,0.1,tc2
AC,2025nyro,qm,67,b1,5881,23.4,tc2
AC,2025nyro,qm,67,b1,5881,44.3,tc1
DD,2025nyro,qm,68,r2,2010,8.4,tan
DD,2025nyro,qm,68,r2,2010,9.1,tan
DD,2025nyro,qm,68,r2,2010,13.5,tan
DD,2025nyro,qm,68,r2,2010,17.9,tan
DD,2025nyro,qm,68,r2,2010,30.4,tan
DD,2025nyro,qm,68,r2,2010,10.5,tan
np,2025nyro,qm,68,r3,1308,13.1,tap
np,2025nyro,qm,68,r3,1308,9.9,tap
eg,2025nyro,qm,68,b3,1507,48.7,tc4
eg,2025nyro,qm,68,b3,1507,13.3,tc4
eg,2025nyro,qm,68,b3,1507,11.6,tc4
eg,2025nyro,qm,68,b3,1507,8.6,tc4
eg,2025nyro,qm,68,b3,1507,15.6,tc4
eg,2025nyro,qm,68,b3,1507,15,tc4
RV,2025nyro,qm,68,r1,1591,1,tc4
RV,2025nyro,qm,68,r1,1591,6.5,tc4
RV,2025nyro,qm,68,r1,1591,10.6,tc4
RV,2025nyro,qm,68,r1,1591,9.5,tc4
RV,2025nyro,qm,68,r1,1591,24.5,tc4
RV,2025nyro,qm,68,r1,1591,13.3,tc4
RV,2025nyro,qm,68,r1,1591,12.3,tc4
RV,2025nyro,qm,68,r1,1591,10.7,tc4
RV,2025nyro,qm,68,r1,1591,14.8,tc4
RV,2025nyro,qm,68,r1,1591,9.2,tc4
RV,2025nyro,qm,68,r1,1591,13.9,tc3
AC,2025nyro,qm,68,b1,6911,11.6,tc4
AC,2025nyro,qm,68,b1,6911,10.7,tc4
AC,2025nyro,qm,68,b1,6911,9.2,tc4
AC,2025nyro,qm,68,b1,6911,8.4,tc4
AC,2025nyro,qm,68,b1,6911,8.4,tc4
AC,2025nyro,qm,68,b1,6911,32.7,tc4
AC,2025nyro,qm,68,b1,6911,10.8,tc3
AC,2025nyro,qm,68,b1,6911,8.5,tc3
AC,2025nyro,qm,68,b1,6911,30.4,tc3
JS,2025nyro,qm,68,b2,1518,112.4,tan
JS,2025nyro,qm,68,b2,1518,0.3,tan
JS,2025nyro,qm,68,b2,1518,0.9,tan
JS,2025nyro,qm,68,b2,1518,1.9,tan
JS,2025nyro,qm,68,b2,1518,22.5,tan
JS,2025nyro,qm,68,b2,1518,1.2,tan
RV,2025nyro,qm,69,r1,1126,2,tc4
RV,2025nyro,qm,69,r1,1126,7.2,tc4
RV,2025nyro,qm,69,r1,1126,15.9,tc4
RV,2025nyro,qm,69,r1,1126,10.6,tc4
RV,2025nyro,qm,69,r1,1126,11.1,tc4
RV,2025nyro,qm,69,r1,1126,11.7,tc4
RV,2025nyro,qm,69,r1,1126,13.4,tc4
RV,2025nyro,qm,69,r1,1126,11.6,tc4
RV,2025nyro,qm,69,r1,1126,21.8,tc4
eg,2025nyro,qm,69,b3,4930,23.7,tc2
eg,2025nyro,qm,69,b3,4930,9.5,tc2
AC,2025nyro,qm,69,b2,8393,31.2,tap
AC,2025nyro,qm,69,b2,8393,6.9,tap
AC,2025nyro,qm,69,b2,8393,6.8,tap
AC,2025nyro,qm,69,b2,8393,14.4,tap
AC,2025nyro,qm,69,b1,2252,8.2,tc4
AC,2025nyro,qm,69,b1,2252,12.4,tc4
AC,2025nyro,qm,69,b1,2252,15.4,tc4
AC,2025nyro,qm,69,b1,2252,9.1,tc4
AC,2025nyro,qm,69,b1,2252,10.1,tc4
AC,2025nyro,qm,69,b1,2252,26.9,tc1
AC,2025nyro,qm,69,b1,2252,20.1,tc1
AC,2025nyro,qm,69,b1,2252,13.6,tc4
DD,2025nyro,qm,69,r2,229,,{}
np,2025nyro,qm,69,r3,3003,4.9,tc4
np,2025nyro,qm,69,r3,3003,54.5,tc4
CD,2025nyro,qm,70,r2,3799,35.8,tap
cc,2025nyro,qm,70,b3,2228,7.7,tc4
cc,2025nyro,qm,70,b3,2228,0.5,tc4
cc,2025nyro,qm,70,b3,2228,0.4,tc4
cc,2025nyro,qm,70,b3,2228,12,tc4
cc,2025nyro,qm,70,b3,2228,40.8,tc1
cc,2025nyro,qm,70,b3,2228,12.8,tc1
cc,2025nyro,qm,70,b3,2228,16.9,tc2
np,2025nyro,qm,70,r3,1405,10.7,tc4
np,2025nyro,qm,70,r3,1405,9,tc4
np,2025nyro,qm,70,r3,1405,23.1,tc4
np,2025nyro,qm,70,r3,1405,9.1,tc4
np,2025nyro,qm,70,r3,1405,9.8,tc4
np,2025nyro,qm,70,r3,1405,13.7,tc4
np,2025nyro,qm,70,r3,1405,12.6,tc4
np,2025nyro,qm,70,r3,1405,16.2,tc4
RV,2025nyro,qm,70,r1,533,,{}
AC,2025nyro,qm,70,b1,271,38.5,tap
AC,2025nyro,qm,70,b1,271,69.8,tap
JS,2025nyro,qm,70,b2,1585,18.6,tc1
JS,2025nyro,qm,70,b2,1585,29.8,tc2
JS,2025nyro,qm,70,b2,1585,13.1,tc2
JS,2025nyro,qm,70,b2,1585,50.6,tc1
JS,2025nyro,qm,70,b2,1585,11.5,tc2
RV,2025nyro,qm,71,r1,191,14.5,tc4
RV,2025nyro,qm,71,r1,191,8.7,tc4
RV,2025nyro,qm,71,r1,191,8.8,tap
RV,2025nyro,qm,71,r1,191,14.2,tc3
RV,2025nyro,qm,71,r1,191,6.7,tc3
RV,2025nyro,qm,71,r1,191,6.8,tc3
RV,2025nyro,qm,71,r1,191,7.4,tc3
RV,2025nyro,qm,71,r1,191,6.9,tc4
RV,2025nyro,qm,71,r1,191,33.9,tc4
cc,2025nyro,qm,71,b3,3171,13.1,tc4
cc,2025nyro,qm,71,b3,3171,15.4,tc4
cc,2025nyro,qm,71,b3,3171,41.8,tc4
cc,2025nyro,qm,71,b3,3171,0.4,tc4
cc,2025nyro,qm,71,b3,3171,15,tc4
cc,2025nyro,qm,71,b3,3171,16.2,tc4
cc,2025nyro,qm,71,b3,3171,14.4,tc2
cc,2025nyro,qm,71,b3,3171,15.2,tc4
JS,2025nyro,qm,71,b2,2340,43,tc3
JS,2025nyro,qm,71,b2,2340,45,tc3
CD,2025nyro,qm,71,r2,8243,4.7,tc1
CD,2025nyro,qm,71,r2,8243,2.2,tc1
CD,2025nyro,qm,71,r2,8243,1.1,tc1
CD,2025nyro,qm,71,r2,8243,10.3,tc1
CD,2025nyro,qm,71,r2,8243,13.5,tc1
CD,2025nyro,qm,71,r2,8243,15.9,tap
CD,2025nyro,qm,71,r2,8243,9.7,tc2
CD,2025nyro,qm,71,r2,8243,13.6,tc2
CD,2025nyro,qm,71,r2,8243,21.6,tc2
CD,2025nyro,qm,71,r2,8243,13.8,tc1
AC,2025nyro,qm,71,b1,564,,{}
np,2025nyro,qm,71,r3,6868,45.5,tc3
np,2025nyro,qm,71,r3,6868,42.9,tc3
CD,2025nyro,qm,72,r2,9622,82.5,tc1
cc,2025nyro,qm,72,b3,3044,6,tc4
cc,2025nyro,qm,72,b3,3044,6.8,tc4
cc,2025nyro,qm,72,b3,3044,9.4,tc4
cc,2025nyro,qm,72,b3,3044,8.5,tc3
cc,2025nyro,qm,72,b3,3044,7.7,tc3
cc,2025nyro,qm,72,b3,3044,9.1,tc4
cc,2025nyro,qm,72,b3,3044,13.5,tc4
cc,2025nyro,qm,72,b3,3044,13.9,tc4
cc,2025nyro,qm,72,b3,3044,14.9,tc4
cc,2025nyro,qm,72,b3,3044,11.2,tc4
cc,2025nyro,qm,72,b3,3044,12.8,tc4
cc,2025nyro,qm,72,b3,3044,11.5,tc3
bo,2025nyro,qm,72,b2,3838,,{}
RV,2025nyro,qm,72,r1,7165,3.5,tc4
RV,2025nyro,qm,72,r1,7165,13.3,tap
RV,2025nyro,qm,72,r1,7165,77.3,tc1
AC,2025nyro,qm,72,b1,6621,0.1,tc2
np,2025nyro,qm,72,r3,8140,21.2,tc1
np,2025nyro,qm,72,r3,8140,8.8,tc1
bo,2025nyro,qm,73,b2,250,,{}
cc,2025nyro,qm,73,b3,378,21.3,tc2
cc,2025nyro,qm,73,b3,378,11.8,tc3
cc,2025nyro,qm,73,b3,378,11.2,tc3
cc,2025nyro,qm,73,b3,378,43.6,tc3
cc,2025nyro,qm,73,b3,378,8.1,tc3
cc,2025nyro,qm,73,b3,378,19.8,tc3
CD,2025nyro,qm,73,r2,2614,2.2,tc4
CD,2025nyro,qm,73,r2,2614,8,tc4
CD,2025nyro,qm,73,r2,2614,3.3,tc4
CD,2025nyro,qm,73,r2,2614,22.3,tc4
CD,2025nyro,qm,73,r2,2614,23.5,tc4
CD,2025nyro,qm,73,r2,2614,38.8,tc3
AC,2025nyro,qm,73,b1,1511,5.2,tc4
AC,2025nyro,qm,73,b1,1511,12.2,tan
AC,2025nyro,qm,73,b1,1511,22,tan
AC,2025nyro,qm,73,b1,1511,15.6,tc4
AC,2025nyro,qm,73,b1,1511,11.1,tan
AC,2025nyro,qm,73,b1,1511,13.2,tc1
AC,2025nyro,qm,73,b1,1511,20.9,tan
AC,2025nyro,qm,73,b1,1511,14.3,tan
AC,2025nyro,qm,73,b1,1511,11.6,tc4
np,2025nyro,qm,73,r3,7903,,{}
RV,2025nyro,qm,73,r1,20,12.2,tc4
RV,2025nyro,qm,73,r1,20,11.1,tc4
RV,2025nyro,qm,73,r1,20,15.6,tc4
RV,2025nyro,qm,73,r1,20,11.8,tc4
RV,2025nyro,qm,73,r1,20,14.6,tc4
RV,2025nyro,qm,73,r1,20,11.4,tc3
RV,2025nyro,qm,73,r1,20,15.4,tc3
RV,2025nyro,qm,73,r1,20,15.3,tc3
RV,2025nyro,qm,73,r1,20,11.1,tc3
CD,2025nyro,qm,74,r2,2791,19.2,tc4
CD,2025nyro,qm,74,r2,2791,24.2,tc4
CD,2025nyro,qm,74,r2,2791,58.2,tc4
bo,2025nyro,qm,74,b2,3173,6.7,tc1
bo,2025nyro,qm,74,b2,3173,7.7,tc4
bo,2025nyro,qm,74,b2,3173,5.9,tc1
bo,2025nyro,qm,74,b2,3173,18.1,tc3
bo,2025nyro,qm,74,b2,3173,9.8,tc3
bo,2025nyro,qm,74,b2,3173,6.7,tc1
bo,2025nyro,qm,74,b2,3173,39.3,tc4
bo,2025nyro,qm,74,b2,3173,8.3,tc1
bo,2025nyro,qm,74,b2,3173,9.1,tc4
AC,2025nyro,qm,74,b1,340,0.1,tc4
AC,2025nyro,qm,74,b1,340,13,tc3
AC,2025nyro,qm,74,b1,340,2.6,tc3
AC,2025nyro,qm,74,b1,340,17.5,tc2
AC,2025nyro,qm,74,b1,340,4.4,tc2
AC,2025nyro,qm,74,b1,340,8.8,tc3
AC,2025nyro,qm,74,b1,340,7.4,tc2
AC,2025nyro,qm,74,b1,340,8.7,tc2
AC,2025nyro,qm,74,b1,340,3.9,tc2
AC,2025nyro,qm,74,b1,340,6.9,tc4
AC,2025nyro,qm,74,b1,340,7.3,tc4
AC,2025nyro,qm,74,b1,340,7.6,tc4
AC,2025nyro,qm,74,b1,340,9.3,tc4
cc,2025nyro,qm,74,b3,10223,18.4,tc1
cc,2025nyro,qm,74,b3,10223,9.2,tc1
cc,2025nyro,qm,74,b3,10223,14.1,tc1
cc,2025nyro,qm,74,b3,10223,11,tc1
cc,2025nyro,qm,74,b3,10223,48.7,tc1
RV,2025nyro,qm,74,r1,1518,0.3,tan
RV,2025nyro,qm,74,r1,1518,16.1,tan
np,2025nyro,qm,74,r3,3951,6.3,tan
np,2025nyro,qm,74,r3,3951,36.6,tan
np,2025nyro,qm,74,r3,3951,52,tc3
bo,2025nyro,qm,75,b2,3004,20.4,tc1
bo,2025nyro,qm,75,b2,3004,16.4,tc1
bo,2025nyro,qm,75,b2,3004,18.6,tc1
bo,2025nyro,qm,75,b2,3004,21.3,tc1
bo,2025nyro,qm,75,b2,3004,46.4,tc1
DD,2025nyro,qm,75,r2,5881,11.8,tc2
eg,2025nyro,qm,75,b3,424,15.8,tc4
eg,2025nyro,qm,75,b3,424,30.1,tc4
eg,2025nyro,qm,75,b3,424,10.6,tc4
eg,2025nyro,qm,75,b3,424,19.7,tc4
eg,2025nyro,qm,75,b3,424,15.7,tc4
eg,2025nyro,qm,75,b3,424,22,tc4
RV,2025nyro,qm,75,r1,229,,{}
AC,2025nyro,qm,75,b1,1308,40.8,tap
AC,2025nyro,qm,75,b1,1308,22,tap
np,2025nyro,qm,75,r3,1787,17.4,tc4
np,2025nyro,qm,75,r3,1787,8,tc4
np,2025nyro,qm,75,r3,1787,21.2,tc4
bo,2025nyro,qm,76,b2,1507,16.1,tc4
bo,2025nyro,qm,76,b2,1507,12,tc4
bo,2025nyro,qm,76,b2,1507,18.8,tc4
bo,2025nyro,qm,76,b2,1507,16.9,tc4
bo,2025nyro,qm,76,b2,1507,15.3,tc4
bo,2025nyro,qm,76,b2,1507,13.1,tc2
bo,2025nyro,qm,76,b2,1507,12.2,tc4
eg,2025nyro,qm,76,b3,1559,29.7,tc4
eg,2025nyro,qm,76,b3,1559,19.3,tc4
eg,2025nyro,qm,76,b3,1559,16.8,tc4
eg,2025nyro,qm,76,b3,1559,25.7,tc4
DD,2025nyro,qm,76,r2,3003,17.3,tc1
DD,2025nyro,qm,76,r2,3003,13.3,tc4
DD,2025nyro,qm,76,r2,3003,13.8,tc4
DD,2025nyro,qm,76,r2,3003,32.6,tc4
DD,2025nyro,qm,76,r2,3003,15.7,tc4
DD,2025nyro,qm,76,r2,3003,14.4,tc4
RV,2025nyro,qm,76,r1,2228,18.1,tan
RV,2025nyro,qm,76,r1,2228,18.6,tan
RV,2025nyro,qm,76,r1,2228,8.9,tan
RV,2025nyro,qm,76,r1,2228,13.9,tan
RV,2025nyro,qm,76,r1,2228,11.5,tan
RV,2025nyro,qm,76,r1,2228,18.6,tc4
RV,2025nyro,qm,76,r1,2228,17.7,tc4
RV,2025nyro,qm,76,r1,2228,12.1,tc4
AC,2025nyro,qm,76,b1,1585,,{}
np,2025nyro,qm,76,r3,3181,,{}
DD,2025nyro,qm,77,r2,578,,{}
bo,2025nyro,qm,77,b2,533,15.1,tc4
eg,2025nyro,qm,77,b3,191,8.9,tap
eg,2025nyro,qm,77,b3,191,8.5,tap
eg,2025nyro,qm,77,b3,191,12.3,tc3
eg,2025nyro,qm,77,b3,191,5.1,tc3
eg,2025nyro,qm,77,b3,191,19.7,tc2
eg,2025nyro,qm,77,b3,191,4.4,tc2
eg,2025nyro,qm,77,b3,191,4.5,tc3
eg,2025nyro,qm,77,b3,191,6.6,tc3
eg,2025nyro,qm,77,b3,191,7.8,tc4
eg,2025nyro,qm,77,b3,191,15.5,tc4
RV,2025nyro,qm,77,r1,8393,23.8,tap
RV,2025nyro,qm,77,r1,8393,15,tap
RV,2025nyro,qm,77,r1,8393,5.2,tap
RV,2025nyro,qm,77,r1,8393,8.1,tap
RV,2025nyro,qm,77,r1,8393,11.9,tap
RV,2025nyro,qm,77,r1,8393,15.1,tap
RV,2025nyro,qm,77,r1,8393,13.2,tap
AC,2025nyro,qm,77,b1,4611,5.8,tc4
AC,2025nyro,qm,77,b1,4611,15,tc4
AC,2025nyro,qm,77,b1,4611,9.3,tc3
AC,2025nyro,qm,77,b1,4611,7.5,tc3
AC,2025nyro,qm,77,b1,4611,5.6,tc3
AC,2025nyro,qm,77,b1,4611,29.7,tc2
AC,2025nyro,qm,77,b1,4611,10.7,tc4
AC,2025nyro,qm,77,b1,4611,12.6,tc4
AC,2025nyro,qm,77,b1,4611,9.2,tc3
bo,2025nyro,qm,78,b2,6621,16.4,tc3
bo,2025nyro,qm,78,b2,6621,1.9,tc3
bo,2025nyro,qm,78,b2,6621,3.2,tc3
bo,2025nyro,qm,78,b2,6621,7.8,tc3
bo,2025nyro,qm,78,b2,6621,10.8,tc3
bo,2025nyro,qm,78,b2,6621,30.9,tc2
bo,2025nyro,qm,78,b2,6621,5.1,tc3
bo,2025nyro,qm,78,b2,6621,10.8,tc3
bo,2025nyro,qm,78,b2,6621,11.2,tc2
bo,2025nyro,qm,78,b2,6621,8.5,tc2
DD,2025nyro,qm,78,r2,1591,0.3,tc4
DD,2025nyro,qm,78,r2,1591,4.9,tc4
DD,2025nyro,qm,78,r2,1591,7.2,tc4
DD,2025nyro,qm,78,r2,1591,10.8,tc1
DD,2025nyro,qm,78,r2,1591,10.8,tc4
DD,2025nyro,qm,78,r2,1591,8.6,tc4
DD,2025nyro,qm,78,r2,1591,9,tc4
DD,2025nyro,qm,78,r2,1591,16.8,tc4
DD,2025nyro,qm,78,r2,1591,24.9,tc4
DD,2025nyro,qm,78,r2,1591,9.5,tc4
DD,2025nyro,qm,78,r2,1591,12.1,tc4
eg,2025nyro,qm,78,b3,1405,23.3,tc4
eg,2025nyro,qm,78,b3,1405,7.4,tc4
eg,2025nyro,qm,78,b3,1405,12,tc4
eg,2025nyro,qm,78,b3,1405,8.7,tc4
eg,2025nyro,qm,78,b3,1405,22.2,tc2
AC,2025nyro,qm,78,b1,2252,7.7,tc4
AC,2025nyro,qm,78,b1,2252,9.8,tc4
AC,2025nyro,qm,78,b1,2252,11.7,tc4
AC,2025nyro,qm,78,b1,2252,11.4,tc4
AC,2025nyro,qm,78,b1,2252,19.8,tc3
AC,2025nyro,qm,78,b1,2252,13.9,tc3
AC,2025nyro,qm,78,b1,2252,11.9,tc3
AC,2025nyro,qm,78,b1,2252,14.1,tc4
AC,2025nyro,qm,78,b1,2252,40.1,tc3
MW,2025nyro,qm,78,r3,6868,9,tc4
MW,2025nyro,qm,78,r3,6868,28.8,tc3
MW,2025nyro,qm,78,r3,6868,20.6,tc3
MW,2025nyro,qm,78,r3,6868,21.2,tc3
MW,2025nyro,qm,78,r3,6868,14.5,tc3
MW,2025nyro,qm,78,r3,6868,17.9,tc3
MW,2025nyro,qm,78,r3,6868,20.4,tc1
RV,2025nyro,qm,78,r1,639,51.6,tc3
RV,2025nyro,qm,78,r1,639,19.4,tc3
RV,2025nyro,qm,78,r1,639,30.3,tc3
DD,2025nyro,qm,79,r2,7165,67.8,tc4
DD,2025nyro,qm,79,r2,7165,19.5,tc4
DD,2025nyro,qm,79,r2,7165,50.4,tc2
bo,2025nyro,qm,79,b3,5590,115.3,tc3
bo,2025nyro,qm,79,b3,5590,16.4,tc3
bo,2025nyro,qm,79,b3,5590,2,tc3
eg,2025nyro,qm,79,b2,695,0.1,tc4
eg,2025nyro,qm,79,b2,695,5.3,tc4
eg,2025nyro,qm,79,b2,695,6.6,tc4
eg,2025nyro,qm,79,b2,695,13.6,tc4
eg,2025nyro,qm,79,b2,695,9.3,tc4
eg,2025nyro,qm,79,b2,695,6.9,tc4
eg,2025nyro,qm,79,b2,695,5.6,tc4
eg,2025nyro,qm,79,b2,695,7.7,tc4
eg,2025nyro,qm,79,b2,695,9.2,tc4
eg,2025nyro,qm,79,b2,695,6.3,tc3
eg,2025nyro,qm,79,b2,695,5.3,tc3
eg,2025nyro,qm,79,b2,695,6.8,tc3
eg,2025nyro,qm,79,b2,695,7,tc3
eg,2025nyro,qm,79,b2,695,8.9,tc3
eg,2025nyro,qm,79,b2,695,3.1,tc3
eg,2025nyro,qm,79,b2,695,6.2,tc3
eg,2025nyro,qm,79,b2,695,8.6,tc3
JS,2025nyro,qm,79,r1,9643,3.1,tc1
JS,2025nyro,qm,79,r1,9643,6.2,tc1
JS,2025nyro,qm,79,r1,9643,5.9,tc1
JS,2025nyro,qm,79,r1,9643,10.3,tc1
JS,2025nyro,qm,79,r1,9643,11.7,tc1
JS,2025nyro,qm,79,r1,9643,19.5,tc1
JS,2025nyro,qm,79,r1,9643,15,tc1
AC,2025nyro,qm,79,b1,9622,,{}
MW,2025nyro,qm,79,r3,2010,17.5,tap
MW,2025nyro,qm,79,r3,2010,50,tan
MW,2025nyro,qm,79,r3,2010,13.9,tan
MW,2025nyro,qm,79,r3,2010,23,tc4
eg,2025nyro,qm,81,b2,3015,4.6,tc4
eg,2025nyro,qm,81,b2,3015,9.9,tc4
eg,2025nyro,qm,81,b2,3015,19.2,tc3
eg,2025nyro,qm,81,b2,3015,11.8,tc4
eg,2025nyro,qm,81,b2,3015,10.2,tc3
eg,2025nyro,qm,81,b2,3015,15,tc4
eg,2025nyro,qm,81,b2,3015,6.4,tc4
eg,2025nyro,qm,81,b2,3015,7.8,tc4
eg,2025nyro,qm,81,b2,3015,17.7,tc3
eg,2025nyro,qm,81,b2,3015,4.1,tc3
eg,2025nyro,qm,81,b2,3015,7.5,tc3
bo,2025nyro,qm,81,b3,1126,48.3,tc2
JS,2025nyro,qm,81,r1,564,37.8,tc2
RV,2025nyro,qm,81,r3,271,48.2,tan
CD,2025nyro,qm,81,r2,3044,3.6,tc4
CD,2025nyro,qm,81,r2,3044,7.5,tc4
CD,2025nyro,qm,81,r2,3044,7.2,tc4
CD,2025nyro,qm,81,r2,3044,8.1,tc4
CD,2025nyro,qm,81,r2,3044,9.4,tc4
CD,2025nyro,qm,81,r2,3044,15,tc4
CD,2025nyro,qm,81,r2,3044,13.4,tc4
CD,2025nyro,qm,81,r2,3044,7.9,tc4
CD,2025nyro,qm,81,r2,3044,10.7,tc4
CD,2025nyro,qm,81,r2,3044,15.8,tc4
CD,2025nyro,qm,81,r2,3044,9.2,tc3
CD,2025nyro,qm,81,r2,3044,5.9,tc3
CD,2025nyro,qm,81,r2,3044,7.7,tc3
CD,2025nyro,qm,81,r2,3044,11.8,tc1
AC,2025nyro,qm,81,b1,3838,59,tc4
AC,2025nyro,qm,81,b1,3838,20.8,tc4
eg,2025nyro,qm,80,b2,8140,10.3,tc1
eg,2025nyro,qm,80,b2,8140,64.4,tc1
MW,2025nyro,qm,80,r3,6911,3.2,tc4
MW,2025nyro,qm,80,r3,6911,22.9,tc4
MW,2025nyro,qm,80,r3,6911,14.7,tc4
MW,2025nyro,qm,80,r3,6911,31.6,tc4
MW,2025nyro,qm,80,r3,6911,8.3,tc4
MW,2025nyro,qm,80,r3,6911,11.4,tc4
MW,2025nyro,qm,80,r3,6911,12.6,tc4
MW,2025nyro,qm,80,r3,6911,13.1,tc4
MW,2025nyro,qm,80,r3,6911,12.6,tc4
JS,2025nyro,qm,80,r1,3799,82.8,tc3
bo,2025nyro,qm,80,b3,4930,44.4,tc2
bo,2025nyro,qm,80,b3,4930,5.1,tc2
bo,2025nyro,qm,80,b3,4930,18.6,tc2
bo,2025nyro,qm,80,b3,4930,14.3,tc2
CD,2025nyro,qm,80,r2,2340,12.7,tc2
AC,2025nyro,qm,80,b1,3171,,{}
jl,2025nyro,sf,82,r2,6911,0.1,tan
jl,2025nyro,sf,82,r2,6911,34.7,tan
jl,2025nyro,sf,82,r2,6911,17,tan
jl,2025nyro,sf,82,r2,6911,8.6,tan
jl,2025nyro,sf,82,r2,6911,33.2,tan
bo,2025nyro,qm,2,b3,6911,9.1,tan
bo,2025nyro,qm,2,b3,6911,9.4,tan
bo,2025nyro,qm,2,b3,6911,11.8,tan
bo,2025nyro,qm,2,b3,6911,52.7,tan
bo,2025nyro,qm,2,b3,6911,18.7,tan
bo,2025nyro,qm,2,b3,6911,10.5,tan
bo,2025nyro,qm,83,b3,6911,9.1,tan
bo,2025nyro,qm,83,b3,6911,9.4,tan
bo,2025nyro,qm,83,b3,6911,11.8,tan
bo,2025nyro,qm,83,b3,6911,52.7,tan
bo,2025nyro,qm,83,b3,6911,18.7,tan
bo,2025nyro,qm,83,b3,6911,10.5,tan
jl,2025nyro,qm,84,b1,6911,14.7,tan
